Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change,Next_Days_Change
FB,0.000117793,20885.5,1378443,313.73,0.010438912,311.857,313.9262,318.053525,0.032494861,0.01414823,-0.008903847,-0.001081382
FB,7.46E-05,7070.527778,509078,323.66,-0.001081382,322.496,320.5777,316.0142,0.00087753,0.009657565,0.010261169,-0.005690886
FB,-7.65E-05,11203.1791,750613,332.11,-0.005690886,328.805,325.563,320.3204,0.001376956,0.013583853,0.016698749,-0.007506053
FB,-4.59E-05,11000.56716,737038,330.4,-0.007506053,329.509,329.3095,326.5334,-0.007333639,-0.007940554,0.004780139,0.010233606
FB,0.000164796,6906.090909,455802,328.33,0.010233606,327.63725,326.7496,328.27895,0.00777613,0.008211181,0.001205453,0.000893762
FB,-7.38E-06,8721.19697,575599,335.66,0.000893762,334.192,331.2359,328.98755,0.003779265,0.010594262,0.005265397,0.001585484
FB,5.58E-05,8262.80303,545345,340.59,0.001585484,339.10575,336.5292,331.632225,0.007074489,0.019127018,0.015368908,-0.01833638
FB,-0.000162812,8089.846154,631008,344.67,-0.01833638,341.60975,342.9712,336.8758,-0.003162234,-0.005664907,0.010236488,-0.013240357
FB,-0.00017094,8128.448718,634019,339.87,-0.013240357,340.333,340.9828,340.375,-0.013124646,-0.014894593,-0.00261469,-0.013695332
FB,-0.000110386,12357.41026,963878,332.23,-0.013695332,335.51125,335.7616,339.397225,-0.025198857,-0.020916924,-0.01402398,-0.006549027
FB,-0.000143086,5458.948718,425798,329.82,-0.006549027,327.31225,328.747,334.590375,0.003547072,0.001116664,-0.010731854,0.033490938
FB,0.000450287,8371.820513,653002,329.94,0.033490938,328.62925,329.1431,330.97985,0.032516126,0.031574109,0.00534806,0.00922943
FB,0.000145867,9161.538462,714600,344.55,0.00922943,339.8735,339.6913,332.8877,0.02405086,0.026020978,0.022908176,-0.002575969
FB,-0.000107788,6318.012821,492805,343.56,-0.002575969,347.70425,348.4004,340.57315,-0.009388007,-0.012906415,0.012480138,-0.009072141
FB,-5.82E-05,6048.717949,471800,343.91,-0.009072141,344.548,343.9756,344.8548,-0.008510425,-0.005887045,-0.002166709,-0.001797713
FB,-7.41E-05,5765.341772,455462,339.32,-0.001797713,341.41675,341.846,344.0575,-0.008333657,-0.007757879,-0.00827725,0.008825248
FB,0.000110762,8931.128205,696628,342.2,0.008825248,338.7625,339.2185,341.2002,0.020955684,0.024762211,0.004760768,-0.023165249
FB,-0.000417864,9669.435897,754216,349.23,-0.023165249,346.1525,347.6447,342.878975,-0.003991016,-0.009671656,0.006059645,-0.003867615
FB,-0.000142748,5832.217949,454913,338.71,-0.003867615,344.3815,344.2148,344.9348,-0.020611589,-0.022175978,-0.006738013,0.015248211
FB,5.79E-05,4288.769231,334524,336.105,0.015248211,337.15325,336.5269,342.525725,0.010362498,0.011420484,-0.008710295,-0.006881144
FB,-0.000236905,7384.357143,310143,335.7,-0.006881144,340.48225,340.3016,339.515575,-0.018572187,-0.01418624,-0.006354495,0.002998278
FB,5.20E-05,5708.769231,445284,336.86,0.002998278,334.52075,335.2837,337.313075,0.014952735,0.011384985,0.001879708,-0.032131989
FB,-0.000348739,6816.679487,531701,335.18,-0.032131989,338.8015,338.9361,337.963075,-0.036567134,-0.035614383,-0.012563429,-0.06015891
FB,-0.000751109,16382.26923,1277817,330.375,-0.06015891,326.5505,326.9049,333.65295,-0.036888628,-0.030435763,-0.018171726,-0.001831855
FB,3.69E-06,12016.9359,937321,311.16,-0.001831855,313.853,316.4972,327.311275,-0.011640003,-0.020748683,-0.029623407,-0.021044576
FB,-0.000209014,12502.98718,975233,313.62,-0.021044576,310.56,310.068,317.470625,-0.019389168,-0.019528297,-0.025743248,0.031883117
FB,0.000448587,9388.371795,732293,308,0.031883117,304.6055,304.1293,309.236275,0.043306835,0.041660241,0.002961409,0.003994964
FB,6.40E-05,8206.538462,640110,321.655,0.003994964,318.0095,316.9614,310.2058,0.016343065,0.021271675,0.020017034,0.017979188
FB,0.00018394,6468.166667,504517,324.82,0.017979188,323.215,323.7186,316.5223,0.025189116,0.023474709,0.027039959,0.001518372
FB,2.30E-05,7269.807692,567045,329.3,0.001518372,331.3735,331.2886,325.16005,-0.001798575,0.002304939,0.014578436,-0.008598659
FB,-0.000186538,4438.75641,346223,332.61,-0.008598659,330.8515,332.061,329.950225,-0.008237835,-0.010605582,0.002864523,0.010182807
FB,0.000208479,10034.82051,782716,330.95,0.010182807,328.263,328.5591,330.89095,0.024858878,0.019991228,0.00427724,0.01787919
FB,0.000268936,6329.974359,493738,328.035,0.01787919,336.2105,335.0857,332.297825,-0.004854845,-0.006169765,0.001284917,0.026715951
FB,0.000348102,9262.653846,722487,332.76,0.026715951,334.27475,332.9991,332.727125,0.010208668,0.000376878,-0.001075205,-0.01403
