Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change,Next_Days_Change
AAPL,-1.67E-05,11241.98485,741971,125.085,-4.00E-05,124.7115,124.7108,125.02415,-2.00E-06,-0.001029582,-0.002203774,0.000324044
AAPL,2.15E-05,12033.95652,830343,123.44,0.000324044,124.02025,124.271,124.6447,-0.002711251,-0.004558586,-0.002883195,0.008410766
AAPL,9.85E-05,11462.64179,767997,124.84,0.008410766,124.35975,124.0296,124.295425,0.012015544,0.013545154,0.002016969,0.005546467
AAPL,7.08E-05,15678.86567,1050484,125.305,0.005546467,125.4885,125.654,124.62285,-0.000258988,-0.00286501,0.003247197,-0.005883276
AAPL,-4.12E-05,14139.72727,933222,127.48,-0.005883276,126.87475,125.888,125.268175,0.001353697,0.007607556,0.006080156,0.000393391
AAPL,1.58E-05,10274.42424,678112,127.1,0.000393391,126.89675,126.8978,126.11205,0.001753394,0.001765988,0.004301135,-0.009647816
AAPL,-0.000179064,26809.73134,1796252,127.49,-0.009647816,127.38725,127.2542,126.812925,-0.009445608,-0.007003305,0.000316608,0.001848647
AAPL,-2.91E-05,10490.16667,692351,127.12,0.001848647,126.66425,126.4434,126.870025,0.004535613,0.005816832,0.000224639,0.009717759
AAPL,0.000147672,17167.81429,1201747,129.145,0.009717759,128.13675,127.5939,126.99425,0.015471752,0.018228928,0.007590698,0.000578168
AAPL,1.37E-05,12006.78788,792448,129.72,0.000578168,130.1195,130.0483,128.20585,-0.003212432,-0.001724744,0.008026545,-0.004441722
AAPL,-6.10E-06,16463.07143,1152415,130.58,-0.004441722,130.185,129.925,129.449725,-0.002876676,-7.62E-05,0.004205494,-0.000227721
AAPL,-2.91E-05,26160.13433,1752729,131.74,-0.000227721,130.5125,130.0415,130.0487,0.011383967,0.013462625,0.004618078,-0.004579803
AAPL,-5.00E-05,21261.74242,1403275,131.01,-0.004579803,131.3625,131.6985,130.7406,-0.004361975,-0.006221028,0.00177661,0.011279345
AAPL,0.000153583,16421.13636,1083795,130.77,0.011279345,130.4125,130.7132,130.969675,0.012715422,0.010278227,0.003131641,0.014530044
AAPL,0.000169625,15492.29577,1099953,132.14,0.014530044,132.06075,132.0929,131.4146,0.013264729,0.010213267,0.004868371,-0.002090488
AAPL,-4.10E-05,11722.1791,785386,133.94,-0.002090488,133.9795,133.6976,132.264625,-0.001367747,0.000679145,0.006658432,-0.006926858
AAPL,-0.000109069,15119.63768,1043255,134.26,-0.006926858,134.07075,133.9514,133.2827,-0.005715266,-0.003363907,0.003328639,-0.004634648
AAPL,-5.10E-05,11668.36364,770112,133.775,-0.004634648,133.4115,133.4276,133.73925,-0.002825843,-0.001790484,-0.001119155,-0.003036812
AAPL,-4.82E-05,13541.98551,934397,135.01,-0.003036812,134.164,133.5611,133.650925,0.005323708,0.010008902,0.002430585,0.006051214
AAPL,6.55E-05,26368.06061,1740292,135.51,0.006051214,135.09925,134.9761,134.0954,0.008876807,0.009794327,0.006736622,0.00157204
AAPL,1.29E-05,15644.14493,1079446,136.765,0.00157204,136.43325,136.3652,135.201475,0.004742246,0.004130819,0.00690562,0.005418864
AAPL,5.91E-05,12416.31343,831893,136.56,0.005418864,136.8,136.9037,136.253175,0.001487573,-0.001929824,0.002725074,0.007959948
AAPL,0.000105685,16985.9697,1121074,138.82,0.007959948,138.17675,137.2728,136.781625,0.010893656,0.016352839,0.006624062,-0.0060886
AAPL,-0.00010259,15811.54286,1106808,142.89,-0.0060886,141.45825,140.3286,138.073425,0.003274818,0.009199835,0.012503854,0.00587683
AAPL,9.38E-05,20936.63636,1381818,143.785,0.00587683,143.19725,142.3391,140.288925,0.008844444,0.013390558,0.013675527,0.008336558
AAPL,6.01E-05,14139.17647,961464,142.145,0.008336558,142.734,143.6835,142.378075,0.002432847,-0.003305877,0.004689802,0.005370755
AAPL,7.42E-05,16028.45455,1057878,144.3,0.005370755,143.619,143.4839,143.192575,0.009857679,0.011725357,0.00511514,-0.000345662
AAPL,-1.29E-05,11307.22727,746277,144.65,-0.000345662,144.99425,145.0414,144.003075,-0.002632863,-0.002755075,0.003672317,-0.007396046
AAPL,-7.45E-05,11407.77273,752913,146.7,-0.007396046,145.52675,144.9602,144.7001,0.001759127,0.008981776,0.005222871,0.006946318
AAPL,0.00013091,33248.40909,2194395,148.28,0.006946318,147.58675,146.5717,145.668,0.011762574,0.016967805,0.00907423,-0.002016468
AAPL,-1.29E-05,19282.34848,1272635,148.775,-0.002016468,149.2,149.1702,147.326125,-0.007962466,-0.008605606,0.004937346,-0.015426069
AAPL,-0.000196332,13496.1194,904240,148.45,-0.015426069,148.8185,148.2153,148.2548,-0.015570981,-0.006777978,-0.000455803,0.00059691
AAPL,-4.46E-05,16782.27273,1107630,142.4,0.00059691,143.6685,145.7937,147.741775,-0.01055381,-0.023955082,-0.013894174,0.009618046
AAPL,0.000126683,12176.38889,876700,144.52,0.009618046,143.43175,142.6511,145.432725,0.02090367,0.027103892,-0.004901235,-0.000790623
AAPL,-1.57E-05,11433.84058,788935,145.455,-0.000790623,145.5325,146.2322,144.551625,-0.001700651,-0.006908875,0.003047354,-0.003661513
AAPL,-6.27E-05,10809.14286,756640,147.48,-0.003661513,146.32125,145.6637,145.307225,0.003916041,0.009867936,0.006892293,0.002094029
AAPL,1.52E-05,10310.84286,721759,148.04,0.002094029,147.38575,147.266,146.36655,0.006952843,0.007575408,0.005970456,-0.001139945
AAPL,-3.68E-05,11353.48485,749330,149.13,-0.001139945,148.93175,148.6437,147.519,0.002321533,0.004511459,0.006142599,-0.012287014
AAPL,-0.000146203,23130.14474,1757891,147.31,-0.012287014,148.4285,148.9685,148.4683,-0.012905204,-0.017262039,-0.003023204,-0.009768427
AAPL,-0.000187183,14648.12121,966776,146.39,-0.009768427,145.00675,145.9884,147.711625,0.001280975,-0.007571149,-0.008825981,-0.007061082
AAPL,-3.35E-07,7318,490306,145.87,-0.007061082,145.75675,145.1595,146.195225,-0.000284721,0.004572212,-0.003742427,0.008015478
AAPL,0.000101602,7809.439394,515423,144.72,0.008015478,145.06,145.5415,145.551225,0.007000551,0.001253251,-0.000551181,-0.002570342
AAPL,-5.05E-05,8872.651515,585595,145.895,-0.002570342,145.894,145.8917,145.5463,-0.000685429,-0.000204261,0.001012908,0.008486176
AAPL,0.000104222,11106.69697,733042,146.12,0.008486176,145.706,145.8547,145.684275,0.011914403,0.011461406,0.004103909,-0.000509961
AAPL,-7.50E-05,7632.666667,503756,147.07,-0.000509961,147.269,147.5214,146.4009,-0.001599115,-0.002853145,0.002223176,-0.002103692
AAPL,-3.90E-05,8527.166667,562793,147.36,-0.002103692,147.0385,147.0765,146.80135,-6.12E-05,0.000854657,0.002862031,-0.005242375
AAPL,-7.17E-05,7771.530303,512921,146.88,-0.005242375,146.70075,147.0044,147.1608,-0.005485657,-0.006974621,-0.002555538,-0.002014477
AAPL,-2.68E-05,6702.924242,442393,146.44,-0.002014477,146.1985,146.0208,146.724875,-0.001114923,-0.000282836,-0.002625151,-0.008851968
AAPL,-0.000139054,7871.80303,519539,146.86,-0.008851968,146.70325,146.2676,146.327575,-0.007559478,-0.004336572,-0.002456133,0.000342912
AAPL,9.11E-06,8570.787879,565672,145.81,0.000342912,145.87925,145.706,145.9642,0.000282768,0.002559949,-1.87E-05,0.00904778
AAPL,0.000171548,13408.92424,884989,147.55,0.00904778,146.6165,146.2822,146.034475,0.014408337,0.014710607,0.004951913,-0.000167678
AAPL,-2.83E-05,6911.863636,456183,149.095,-0.000167678,148.929,148.6559,146.9739,0.000329016,0.001172506,0.006711736,0.032231687
AAPL,0.000392982,13203.14493,911017,146.75,0.032231687,148.644,148.8211,148.09545,0.014696187,0.008634528,0.005810948,-0.001760914
AAPL,5.86E-05,11133.69697,734824,150.49,-0.001760914,150.7305,150.4822,149.10285,-0.005353926,-0.004556021,0.002972948,-0.024758091
AAPL,-0.000342337,15052.8806,1008543,149.85,-0.024758091,149.9595,149.8188,149.6333,-0.016289398,-0.011624042,-0.000477668,0.004243959
AAPL,5.97E-05,12827.18182,846594,146.09,0.004243959,145.67975,147.0668,149.21805,0.007202442,-1.77E-05,-0.008078781,0.000270033
AAPL,-3.81E-05,6261.492537,419520,148.13,0.000270033,147.40125,147.0732,147.89,0.003639725,0.005249087,-0.003643417,0.002813882
AAPL,4.58E-05,6773.833333,447073,149.26,0.002813882,148.5915,148.142,147.383875,0.009134103,0.011784639,0.006596719,-0.005549463
AAPL,-5.73E-05,4910.757576,324110,150.465,-0.005549463,150.25325,150.0642,148.54825,-0.003856822,-0.002668858,0.005341026,-0.001782951
AAPL,5.95E-06,8476.833333,559471,148.63,-0.001782951,149.34875,149.5249,149.42425,-0.006997046,-0.008849362,-0.000860135,-0.002299006
AAPL,-6.78E-05,6208.298507,415956,147.89,-0.002299006,148.46025,148.2489,149.204425,-0.004619082,-0.001341663,-0.004325777,0.004596769
AAPL,6.67E-05,7632.409091,503739,147.93,0.004596769,147.611,147.8291,148.425125,0.006569632,0.004677022,-0.001610745,0.008830895
AAPL,0.00013897,12422.33333,819874,151.74,0.008830895,150.07725,149.1863,148.359375,0.020272893,0.025470837,0.009954376,0.002145852
AAPL,3.69E-05,15411.62121,1017167,151.455,0.002145852,152.276,152.7876,150.062,-0.000293874,-0.003098419,0.009369127,-0.013706601
AAPL,-0.000205771,11758.06061,776032,154.67,-0.013706601,153.6595,152.836,151.882025,-0.005050127,0.004301997,0.007517512,0.000585861
AAPL,4.44E-05,9901.727273,653514,153.62,0.000585861,153.5005,153.4504,153.092275,-0.001307813,-0.001723032,0.001877462,0.001493022
AAPL,6.27E-05,8663.212121,571772,154.05,0.001493022,153.75125,153.3179,153.4743,0.002533313,0.004846792,0.001176581,0.006681228
AAPL,0.000112986,9786,645876,155.66,0.006681228,155.07175,154.4516,153.76445,0.011739727,0.015281163,0.00644541,-0.002123006
AAPL,-6.40E-05,9782.287879,645631,155.44,-0.002123006,156.148,156.6041,154.924125,-0.008666457,-0.012340035,0.002265948,-0.010248996
AAPL,-0.000172035,6091.227273,402021,155.625,-0.010248996,155.197,154.9012,155.3655,-0.005894122,-0.002120707,-0.000515719,-0.036965232
AAPL,-0.000546676,24048.47761,1611248,154.74,-0.036965232,154.7395,154.5704,155.1619,-0.034527383,-0.030314989,-0.011399383,-0.000133672
AAPL,-5.02E-06,10604.28788,699883,149.62,-0.000133672,149.604,149.8054,153.0708,-0.002615238,-0.002850365,-0.011700958,-0.008754929
AAPL,-0.000150955,12763.68657,855167,149.63,-0.008754929,149.7815,149.4442,150.938525,-0.014310846,-0.007082911,-0.010317445,0.014354393
AAPL,0.000194257,8293.671642,555676,146.645,0.014354393,147.50575,147.8055,149.1642,0.008642036,0.003161587,-0.003898221,0.006630582
AAPL,0.000105201,10271.28788,677905,147.8,0.006630582,148.3085,148.342,148.472625,0.00132157,-0.001099486,-0.003313911,-0.00737769
AAPL,-8.66E-05,12426.56522,857433,147.065,-0.00737769,147.73925,147.9979,147.8763,-0.011347695,-0.011844087,-0.002621279,-0.000349797
AAPL,-9.46E-06,14832.43662,1053103,142.94,-0.000349797,144.03,145.2646,147.121275,-0.01301465,-0.021385114,-0.01370366,-0.004277219
AAPL,-0.000107765,6406.285714,448440,143.785,-0.004277219,143.485,142.5759,144.83405,0.001723177,0.008029407,-0.008488335,0.006133701
AAPL,0.000104441,11999.43284,803962,145.1,0.006133701,144.21625,143.8854,143.514425,0.011347542,0.011849708,0.003806238,-0.000204374
AAPL,-2.02E-05,7584.428571,530910,146.79,-0.000204374,146.332,145.8748,144.335375,0.003435681,0.006338998,0.00865848,0.005952381
AAPL,4.26E-05,7300.045455,481803,146.16,0.005952381,146.25675,146.6189,145.757575,0.005168992,0.001128095,0.004608508,-0.001236519
AAPL,-3.87E-05,9051.19697,597379,145.57,-0.001236519,145.44825,146.2682,146.39385,0.000838786,-0.006222132,-0.002278443,-0.010791617
AAPL,-9.58E-05,15255.13636,1006839,143.63,-0.010791617,144.41475,145.055,145.865625,-0.013764176,-0.018712213,-0.008863295,-0.008739076
AAPL,-8.95E-05,9116.565217,629043,144.18,-0.008739076,143.2425,142.6646,144.3895,0.00149397,0.004940959,-0.005553555,-0.010312161
AAPL,-0.000176,13905.21739,959460,143.035,-0.010312161,143.21325,143.3909,143.4651,-0.005814755,-0.008563305,-0.004309236,0.021002079
AAPL,0.000235195,13327.86765,906295,139.51,0.021002079,140.76025,141.7784,142.72645,0.010441513,-0.002482042,-0.004992768,-0.004148191
AAPL,4.19E-05,12436.57971,858124,139.82,-0.004148191,141.09525,141.4629,141.81635,-0.015409803,-0.018844517,-0.009528873,0.007792951
AAPL,0.000107263,12188.81081,901972,139.87,0.007792951,139.55275,139.1059,140.3113,0.013433988,0.018909335,0.001428787,0.015070352
AAPL,0.000149429,8490.492958,602825,140.01,0.015070352,140.0975,141.1556,140.388025,0.010326737,-0.001722213,0.001370487,-0.004792332
AAPL,-9.51E-05,8995.909091,593730,143.98,-0.004792332,143.2955,142.0533,140.9471,0.002205233,0.012325655,0.007798316,-0.00545973
AAPL,-6.79E-05,8047.5,531135,143.78,-0.00545973,143.4965,143.7041,142.14055,-0.002407724,-0.004771611,0.005894342,-0.013266998
AAPL,-0.000187961,6950.060606,458704,144.72,-0.013266998,143.598,143.2416,143.223,-0.001993412,0.00282041,0.002344595,-0.012910053
AAPL,-0.000185092,8429.61039,649080,141.75,-0.012910053,142.43525,143.1141,143.437125,-0.012417923,-0.01162499,-0.004672082,0.009024495
AAPL,0.000141453,11172.5,782075,139.62,0.009024495,139.98825,140.8594,142.534475,0.004636103,-0.0029462,-0.008665447,0.004965382
AAPL,7.25E-05,9521.787879,628438,142.99,0.004965382,142.09375,141.1435,141.246275,0.011290081,0.017010348,0.002606263,0.005975957
AAPL,0.000104176,12160.63636,802602,143.91,0.005975957,144.0195,143.7776,141.7604,0.003650547,0.003759974,0.00923054,0.014604097
AAPL,0.000210792,11745.68182,775215,144.48,0.014604097,144.288,144.3886,143.3598,0.01431512,0.01012199,0.008481283,-0.00016805
AAPL,-6.36E-06,9144.681818,603549,148.765,-0.00016805,147.47775,146.5691,144.881825,0.007329919,0.014270402,0.010654373,-0.002040612
AAPL,-3.42E-05,7434.074627,498083,149.465,-0.002040612,148.973,148.8231,146.7511,-0.000432964,0.000486484,0.009749501,0.000668896
AAPL,-2.04E-05,8786.348485,579899,149.5,0.000668896,149.21475,148.8904,148.465575,-0.000328386,-0.00064477,0.003186766,-0.010193884
AAPL,-0.000103958,7665.25,521237,150.09,-0.010193884,149.73175,149.1226,149.008525,-0.004609911,-0.0001596,0.00026022,0.004733568
AAPL,0.000109717,9478.15942,653993,147.88,0.004733568,148.39325,148.8469,149.014425,0.001445484,-0.000672503,-0.000879277,-0.000301376
AAPL,4.54E-06,8388.106061,553615,149.315,-0.000301376,149.3625,148.9842,148.9704,0.000333082,0.003539973,0.000537019,0.000672088
AAPL,1.76E-05,9889.742424,652723,148.79,0.000672088,149.15425,149.3491,149.042075,0.001066011,0.000346169,0.001604748,-0.036274188
AAPL,-0.000215262,17615.43421,1338773,152.45,-0.036274188,150.9235,150.0505,149.483875,-0.002965078,0.011073605,0.006869637,0.018495852
AAPL,0.000251567,16642.14706,1131666,147.06,0.018495852,147.104,149.6763,150.287775,0.015370078,-0.003157481,-0.001057139,-0.000739297
AAPL,1.92E-05,7732.140845,548982,148.79,-0.000739297,148.925,149.0291,150.068225,-0.001744167,-0.002314313,-0.007439949,-0.001232471
AAPL,1.65E-05,9191.542857,643408,150.105,-0.001232471,149.46725,148.9381,148.77265,0.004706717,0.011549093,0.005218029,0.005710871
AAPL,8.52E-05,5795.30303,382490,150.59,0.005710871,150.459,150.4672,149.681,0.005528084,0.00220779,0.003896787,-0.005435678
AAPL,-6.47E-05,7354.426471,500101,151.775,-0.005435678,151.89275,151.2315,150.5169,-0.004287565,0.000371616,0.002918941,0.00029759
AAPL,2.35E-05,6615.363636,436614,151.215,0.00029759,151.31975,151.3105,150.988025,-0.003755293,-0.004051272,0.000819767,-0.00686514
AAPL,-4.26E-05,6191.705128,482953,151.49,-0.00686514,150.84225,150.7108,151.1183,-0.001987175,-0.000861916,-0.00149287,0.004794566
AAPL,8.38E-05,10158.16667,792337,150.17,0.004794566,150.4945,150.5746,150.876975,0.001976816,0.001784498,-0.00094249,-0.013997201
AAPL,-0.000246424,10928.48718,852422,150.03,-0.013997201,150.66875,150.789,150.72255,-0.017044012,-0.015111182,-0.005232462,-0.007552363
AAPL,-0.000113334,4467.846154,348492,148.96,-0.007552363,148.14925,148.4982,149.916325,-0.000928118,-0.003548191,-0.00662603,0.010306501
AAPL,7.48E-05,8388.25641,654284,148.45,0.010306501,148.0215,147.9624,148.895575,0.013109582,0.012641725,-0.001387885,-0.00259343
AAPL,-4.97E-05,7932.012821,618697,150.38,-0.00259343,150.04725,149.8645,148.706175,-0.000366551,0.000703302,0.004623883,0.005869406
AAPL,6.50E-05,8222.278481,649560,149.93,0.005869406,149.98425,149.9709,149.402375,0.007070742,0.007896865,0.006257096,0.015559823
AAPL,0.000193072,19359.75949,1529421,151.03,0.015559823,151.08225,151.1695,150.354725,0.018746411,0.019724217,0.009531127,0.02731885
AAPL,0.000402152,26786.32911,2116120,153.74,0.02731885,153.76375,154.0344,151.869675,0.026804107,0.021435472,0.015393297,0.019103833
AAPL,0.000188419,29845.0641,2327915,157.56,0.019103833,157.85875,157.6909,154.43455,0.016861593,0.016539318,0.018194115,-0.005255673
AAPL,-2.16E-05,30243.91139,2389269,161.73,-0.005255673,160.66775,160.3912,157.322975,0.015785682,0.019520398,0.02338565,0.00257604
AAPL,2.26E-05,13827.74359,1078564,161.1,0.00257604,162.29,163.2145,161.1066,-0.009854273,-0.018693192,0.003685138,0.007374448
AAPL,0.000128646,10069.1519,795463,160.69,0.007374448,160.7315,160.1861,161.70145,0.003508957,0.006567986,-0.003490847,-0.01585213
AAPL,-0.000356852,28840.78571,1211313,159.6,-0.01585213,161.17425,161.1656,161.0955,-0.02221974,-0.016845406,-0.006660801,0.004893657
AAPL,1.99E-05,13991.55128,1091341,159.39,0.004893657,157.915,158.3322,160.0085,0.016497799,0.014336313,0.000350294,0.038689918
AAPL,0.000419072,49342.96203,3898094,159.99,0.038689918,160.476,160.5957,160.0634,0.024067462,0.020798813,0.006087119,-0.019345594
AAPL,-0.000265673,29368.20253,2320088,167.48,-0.019345594,165.233,164.5539,161.396275,0.007052163,0.020524582,0.022207142,0.031145577
AAPL,0.000331982,28734.30769,2241276,158.61,0.031145577,163.22775,165.9838,165.02805,0.002260645,-0.016325087,-6.45E-05,-0.012590312
AAPL,-0.000144226,22307.84615,1740012,164.015,-0.012590312,163.7705,163.4531,165.0163,-0.020311961,-0.016750982,-0.014186629,0.005295514
AAPL,7.76E-05,23494.72152,1856083,164.29,0.005295514,160.671,160.7921,162.65535,0.030084769,0.031391468,0.006114001,0.013099145
AAPL,0.000135438,22523.59494,1779364,169.095,0.013099145,166.006,166.0325,163.737875,0.025116562,0.027252496,0.018219975,0.018335561
AAPL,0.000219456,21229.44872,1655897,172.07,0.018335561,170.34,170.5746,166.816225,0.025085124,0.022770682,0.025155826,-0.002115857
AAPL,1.50E-05,16377.85897,1277473,174.87,-0.002115857,174.675,174.4961,171.0644,0.002932589,0.004661422,0.016134421,0.023964396
AAPL,0.000290748,18478.59494,1459809,175.26,0.023964396,175.08925,175.3303,173.879675,0.017713823,0.013342246,0.011408895,-0.028757521
AAPL,-0.000285224,19087.02597,1469701,181.17,-0.028757521,179.1725,178.2063,176.099225,-0.007173255,-0.000311437,0.007736831,-0.00593201
AAPL,-6.04E-05,19299.51899,1524662,175.32,-0.00593201,177.1925,177.9118,177.46185,-0.014341747,-0.02268315,-0.004258944,0.024589462
AAPL,0.000435335,17678.34615,1378911,175.075,0.024589462,174.7125,174.1291,176.612825,0.019451957,0.006676081,-0.009069132,-0.039405433
